statefips	superpuma	puma	countyfips	MSAPMSA	totPOP	pumapop	percentage	Stpuma
1	1300	100	33	2650	285900	285900	1	0100100
1	1100	200	89	3440	315904	315904	1	0100200
1	1100	300	83	3440	368848	368848	1	0100300
1	1200	400	49	9999	236756	236756	1	0100400
1	1100	500	43	9999	369114	369114	1	0100500
1	1100	600	79	2030	291734	291734	1	0100600
1	1300	700	57	9999	265166	265166	1	0100700
1	1701	800	9	1000	231532	372958	0.620799125	0100800
1	1701	800	127	9999	141426	372958	0.379200875	0100800
1	1702	901	73	1000	310887	310887	1	0100901
1	1702	902	73	1000	354860	354860	1	0100902
1	1702	903	73	1000	412350	412350	1	0100903
1	1702	904	73	1000	433937	433937	1	0100904
1	1701	905	73	1000	278252	278252	1	0100905
1	1200	1000	55	2880	206918	206918	1	0101000
1	1200	1100	19	9999	310132	310132	1	0101100
1	1200	1200	15	450	224498	224498	1	0101200
1	1701	1300	117	1000	286586	286586	1	0101300
1	1300	1400	125	8600	329750	329750	1	0101400
1	1300	1500	7	9999	257500	257500	1	0101500
1	1500	1600	17	9999	259706	259706	1	0101600
1	1400	1700	81	580	230184	230184	1	0101700
1	1400	1800	113	1800	99512	391184	0.254386682	0101800
1	1400	1800	5	9999	291672	391184	0.745613318	0101800
1	1500	1900	101	5240	403136	403136	1	0101900
1	1500	2000	1	5240	262974	262974	1	0102000
1	1600	2100	23	9999	330790	330790	1	0102100
1	1600	2200	97	5160	397830	397830	1	0102200
1	1600	2300	97	5160	401856	401856	1	0102300
1	1600	2400	3	5160	280830	280830	1	0102400
1	1400	2500	31	9999	214020	214020	1	0102500
1	1400	2600	45	2180	275832	275832	1	0102600
2	2100	101	20	380	356034	356034	1	0200101
2	2100	102	20	380	424815	424815	1	0200102
2	2100	200	122	9999	218026	218026	1	0200200
2	2100	300	68	9999	314220	314220	1	0200300
2	2100	400	13	9999	201052	201052	1	0200400
4	4301	101	13	6200	273799	273799	1	0400101
4	4301	102	13	6200	328008	328008	1	0400102
4	4302	103	13	6200	523359	523359	1	0400103
4	4302	104	13	6200	566805	566805	1	0400104
4	4303	105	13	6200	437994	437994	1	0400105
4	4303	106	13	6200	299553	299553	1	0400106
4	4302	107	13	6200	438450	438450	1	0400107
4	4301	108	13	6200	348741	348741	1	0400108
4	4301	109	13	6200	354752	354752	1	0400109
4	4301	110	13	6200	253723	253723	1	0400110
4	4305	111	13	6200	507207	507207	1	0400111
4	4304	112	13	6200	512256	512256	1	0400112
4	4304	113	13	6200	311952	311952	1	0400113
4	4303	114	13	6200	550296	550296	1	0400114
4	4303	115	13	6200	458580	458580	1	0400115
4	4306	116	13	6200	486478	486478	1	0400116
4	4304	117	13	6200	431628	431628	1	0400117
4	4305	118	13	6200	444909	444909	1	0400118
4	4305	119	13	6200	313056	313056	1	0400119
4	4306	120	13	6200	557092	557092	1	0400120
4	4306	121	13	6200	375351	375351	1	0400121
4	4306	122	13	6200	300351	300351	1	0400122
4	4402	201	19	8520	380609	380609	1	0400201
4	4401	202	19	8520	322812	322812	1	0400202
4	4401	203	19	8520	289445	289445	1	0400203
4	4402	204	19	8520	395167	395167	1	0400204
4	4401	205	19	8520	292118	292118	1	0400205
4	4401	206	19	8520	312493	312493	1	0400206
4	4402	207	19	8520	415861	415861	1	0400207
4	4100	300	1	9999	333786	333786	1	0400300
4	4100	400	5	2620	232640	232640	1	0400400
4	4100	500	25	9999	335034	335034	1	0400500
4	4100	600	15	4120	310064	349494	0.887179751	0400600
4	4100	600	12	9999	39430	349494	0.112820249	0400600
4	4100	700	27	9360	320052	320052	1	0400700
4	4200	800	21	6200	359454	462124	0.777830193	0400800
4	4200	800	7	9999	102670	462124	0.222169807	0400800
4	4200	900	3	9999	396344	396344	1	0400900
5	5100	100	7	2580	306812	306812	1	0500100
5	5100	200	143	2580	315430	315430	1	0500200
5	5100	300	5	9999	289886	289886	1	0500300
5	5200	400	23	9999	255960	255960	1	0500400
5	5200	500	31	3700	164296	346114	0.474687531	0500500
5	5200	500	21	9999	181818	346114	0.525312469	0500500
5	5200	600	35	4920	101732	205690	0.494588945	0500600
5	5200	600	93	9999	103958	205690	0.505411055	0500600
5	5200	700	37	9999	226988	226988	1	0500700
5	5200	800	67	9999	228234	228234	1	0500800
5	5300	900	119	4400	366266	366266	1	0500900
5	5300	1000	119	4400	356682	356682	1	0501000
5	5300	1100	45	4400	444742	444742	1	0501100
5	5400	1200	29	9999	257868	257868	1	0501200
5	5400	1300	33	2720	336636	336636	1	0501300
5	5400	1400	47	9999	203078	203078	1	0501400
5	5400	1500	19	9999	302424	302424	1	0501500
5	5500	1600	69	6240	168556	242982	0.693697476	0501600
5	5500	1600	1	9999	74426	242982	0.306302524	0501600
5	5500	1700	3	9999	216106	216106	1	0501700
5	5500	1800	13	9999	229952	229952	1	0501800
5	5500	1900	91	8360	80886	214950	0.376301465	0501900
5	5500	1900	57	9999	134064	214950	0.623698535	0501900
6	6010	100	15	9999	230170	230170	1	0600100
6	6010	200	23	9999	253036	253036	1	0600200
6	6010	300	89	6690	326512	326512	1	0600300
6	6020	400	33	9999	289148	289148	1	0600400
6	6020	500	11	9999	228636	228636	1	0600500
6	6020	600	7	1620	406342	406342	1	0600600
6	6030	700	57	9999	232824	232824	1	0600700
6	6030	800	101	9340	278298	278298	1	0600800
6	6030	900	113	9270	337320	337320	1	0600900
6	6050	1000	55	8720	248558	248558	1	0601000
6	6040	1101	97	7500	447793	447793	1	0601101
6	6040	1102	97	7500	284734	284734	1	0601102
6	6040	1103	97	7500	491097	491097	1	0601103
6	6040	1201	41	7360	234596	234596	1	0601201
6	6040	1202	41	7360	356563	356563	1	0601202
6	6050	1301	95	8720	296922	296922	1	0601301
6	6050	1302	95	8720	255654	255654	1	0601302
6	6050	1303	95	8720	342391	342391	1	0601303
6	6060	1401	67	6920	382770	382770	1	0601401
6	6060	1402	67	6920	326478	326478	1	0601402
6	6060	1403	67	6920	511806	511806	1	0601403
6	6071	1501	67	6920	329696	329696	1	0601501
6	6071	1502	67	6920	320214	320214	1	0601502
6	6072	1503	67	6920	314020	314020	1	0601503
6	6071	1504	67	6920	402415	402415	1	0601504
6	6072	1505	67	6920	362750	362750	1	0601505
6	6072	1506	67	6920	263424	263424	1	0601506
6	6080	1601	61	6920	336816	336816	1	0601601
6	6080	1602	61	6920	338091	338091	1	0601602
6	6080	1700	17	6920	312598	312598	1	0601700
6	6090	1800	3	9999	358582	358582	1	0601800
6	6100	1901	77	8120	330945	330945	1	0601901
6	6100	1902	77	8120	400368	400368	1	0601902
6	6100	2001	77	8120	322697	322697	1	0602001
6	6100	2002	77	8120	394624	394624	1	0602002
6	6121	2101	13	5775	344897	344897	1	0602101
6	6121	2102	13	5775	283363	283363	1	0602102
6	6121	2103	13	5775	308790	308790	1	0602103
6	6121	2104	13	5775	325426	325426	1	0602104
6	6122	2105	13	5775	236448	236448	1	0602105
6	6122	2106	13	5775	346949	346949	1	0602106
6	6122	2107	13	5775	324765	324765	1	0602107
6	6122	2108	13	5775	274450	274450	1	0602108
6	6130	2201	75	7360	410925	410925	1	0602201
6	6130	2202	75	7360	321855	321855	1	0602202
6	6130	2203	75	7360	321162	321162	1	0602203
6	6130	2204	75	7360	328065	328065	1	0602204
6	6130	2205	75	7360	316596	316596	1	0602205
6	6130	2206	75	7360	315582	315582	1	0602206
6	6130	2207	75	7360	316014	316014	1	0602207
6	6140	2301	81	7360	378649	378649	1	0602301
6	6140	2302	81	7360	232259	232259	1	0602302
6	6140	2303	81	7360	262823	262823	1	0602303
6	6140	2304	81	7360	288837	288837	1	0602304
6	6140	2305	81	7360	319189	319189	1	0602305
6	6140	2306	81	7360	263571	263571	1	0602306
6	6151	2401	1	5775	238374	238374	1	0602401
6	6151	2402	1	5775	464163	464163	1	0602402
6	6151	2403	1	5775	365602	365602	1	0602403
6	6151	2404	1	5775	394353	394353	1	0602404
6	6152	2405	1	5775	396620	396620	1	0602405
6	6152	2406	1	5775	369401	369401	1	0602406
6	6152	2407	1	5775	421284	421284	1	0602407
6	6153	2408	1	5775	348219	348219	1	0602408
6	6153	2409	1	5775	544602	544602	1	0602409
6	6153	2410	1	5775	347984	347984	1	0602410
6	6110	2500	99	5170	377712	377712	1	0602500
6	6110	2601	99	5170	296985	296985	1	0602601
6	6110	2602	99	5170	273373	273373	1	0602602
6	6161	2701	85	7400	400390	400390	1	0602701
6	6161	2702	85	7400	406845	406845	1	0602702
6	6161	2703	85	7400	325317	325317	1	0602703
6	6162	2704	85	7400	370209	370209	1	0602704
6	6162	2705	85	7400	292689	292689	1	0602705
6	6163	2706	85	7400	227095	227095	1	0602706
6	6163	2707	85	7400	374661	374661	1	0602707
6	6163	2708	85	7400	380514	380514	1	0602708
6	6163	2709	85	7400	339543	339543	1	0602709
6	6163	2710	85	7400	430304	430304	1	0602710
6	6163	2711	85	7400	299391	299391	1	0602711
6	6163	2712	85	7400	309912	309912	1	0602712
6	6162	2713	85	7400	315165	315165	1	0602713
6	6162	2714	85	7400	301410	301410	1	0602714
6	6170	2801	87	7485	305359	305359	1	0602801
6	6170	2802	87	7485	315418	315418	1	0602802
6	6170	2900	53	7120	302120	302120	1	0602900
6	6170	3001	53	7120	303203	303203	1	0603001
6	6170	3002	53	7120	293525	399993	0.733825342	0603002
6	6170	3002	69	9999	106468	399993	0.266174658	0603002
6	6090	3100	47	4940	421108	421108	1	0603100
6	6090	3200	39	2840	246218	246218	1	0603200
6	6180	3301	19	2840	888168	888168	1	0603301
6	6180	3302	19	2840	394788	394788	1	0603302
6	6180	3401	19	2840	341685	341685	1	0603401
6	6180	3402	19	2840	560914	560914	1	0603402
6	6190	3501	107	8780	312981	312981	1	0603501
6	6190	3502	107	8780	308968	308968	1	0603502
6	6190	3503	107	8780	336914	336914	1	0603503
6	6190	3600	31	9999	258922	258922	1	0603600
6	6220	3701	79	7460	259921	259921	1	0603701
6	6220	3702	79	7460	284733	284733	1	0603702
6	6210	3800	29	680	494114	494114	1	0603800
6	6210	3901	29	680	270558	270558	1	0603901
6	6210	3902	29	680	309806	309806	1	0603902
6	6210	3903	29	680	389343	389343	1	0603903
6	6201	4000	71	6780	316014	316014	1	0604000
6	6201	4100	71	6780	255486	255486	1	0604100
6	6201	4200	71	6780	257858	257858	1	0604200
6	6202	4300	71	6780	370802	370802	1	0604300
6	6201	4401	71	6780	304015	304015	1	0604401
6	6201	4402	71	6780	252626	252626	1	0604402
6	6202	4403	71	6780	582049	582049	1	0604403
6	6202	4404	71	6780	390174	390174	1	0604404
6	6203	4405	71	6780	402145	402145	1	0604405
6	6203	4406	71	6780	462673	462673	1	0604406
6	6203	4407	71	6780	310657	310657	1	0604407
6	6401	4500	37	4480	237436	237436	1	0604500
6	6401	4600	37	4480	233340	233340	1	0604600
6	6401	4700	37	4480	302176	302176	1	0604700
6	6405	4800	37	4480	200632	200632	1	0604800
6	6405	4900	37	4480	389946	389946	1	0604900
6	6405	5000	37	4480	267872	267872	1	0605000
6	6403	5100	37	4480	231930	231930	1	0605100
6	6402	5200	37	4480	298946	298946	1	0605200
6	6406	5300	37	4480	248566	248566	1	0605300
6	6301	5401	37	4480	486705	486705	1	0605401
6	6301	5402	37	4480	380535	380535	1	0605402
6	6301	5403	37	4480	360855	360855	1	0605403
6	6302	5404	37	4480	393393	393393	1	0605404
6	6301	5405	37	4480	384831	384831	1	0605405
6	6302	5406	37	4480	401040	401040	1	0605406
6	6302	5407	37	4480	477192	477192	1	0605407
6	6303	5408	37	4480	482508	482508	1	0605408
6	6303	5409	37	4480	450846	450846	1	0605409
6	6303	5410	37	4480	469848	469848	1	0605410
6	6304	5411	37	4480	583164	583164	1	0605411
6	6304	5412	37	4480	494094	494094	1	0605412
6	6304	5413	37	4480	701949	701949	1	0605413
6	6306	5414	37	4480	369387	369387	1	0605414
6	6305	5415	37	4480	581112	581112	1	0605415
6	6305	5416	37	4480	686730	686730	1	0605416
6	6305	5417	37	4480	460989	460989	1	0605417
6	6306	5418	37	4480	322626	322626	1	0605418
6	6306	5419	37	4480	468117	468117	1	0605419
6	6306	5420	37	4480	344364	344364	1	0605420
6	6307	5421	37	4480	484149	484149	1	0605421
6	6307	5422	37	4480	359811	359811	1	0605422
6	6307	5423	37	4480	389388	389388	1	0605423
6	6307	5424	37	4480	552738	552738	1	0605424
6	6411	5500	37	4480	225160	225160	1	0605500
6	6410	5600	37	4480	275892	275892	1	0605600
6	6409	5701	37	4480	416397	416397	1	0605701
6	6409	5702	37	4480	590676	590676	1	0605702
6	6409	5703	37	4480	377493	377493	1	0605703
6	6403	5800	37	4480	210160	210160	1	0605800
6	6407	5900	37	4480	214646	214646	1	0605900
6	6407	6000	37	4480	206596	206596	1	0606000
6	6401	6101	37	4480	337409	337409	1	0606101
6	6404	6102	37	4480	329604	329604	1	0606102
6	6404	6103	37	4480	220252	220252	1	0606103
6	6404	6104	37	4480	419690	419690	1	0606104
6	6402	6105	37	4480	410073	410073	1	0606105
6	6402	6106	37	4480	455314	455314	1	0606106
6	6403	6107	37	4480	313637	313637	1	0606107
6	6403	6108	37	4480	228076	228076	1	0606108
6	6403	6109	37	4480	258440	258440	1	0606109
6	6406	6110	37	4480	475784	475784	1	0606110
6	6406	6111	37	4480	322585	322585	1	0606111
6	6406	6112	37	4480	306102	306102	1	0606112
6	6408	6113	37	4480	303650	303650	1	0606113
6	6408	6114	37	4480	275632	275632	1	0606114
6	6408	6115	37	4480	410523	410523	1	0606115
6	6407	6116	37	4480	256288	256288	1	0606116
6	6407	6117	37	4480	334801	334801	1	0606117
6	6407	6118	37	4480	329006	329006	1	0606118
6	6408	6119	37	4480	401057	401057	1	0606119
6	6410	6120	37	4480	309753	309753	1	0606120
6	6410	6121	37	4480	205853	205853	1	0606121
6	6410	6122	37	4480	263424	263424	1	0606122
6	6411	6123	37	4480	292293	292293	1	0606123
6	6411	6124	37	4480	317676	317676	1	0606124
6	6411	6125	37	4480	437065	437065	1	0606125
6	6411	6126	37	4480	239460	239460	1	0606126
6	6230	6200	111	8735	340716	340716	1	0606200
6	6230	6300	111	8735	201832	201832	1	0606300
6	6230	6400	111	8735	222702	222702	1	0606400
6	6230	6500	111	8735	234010	234010	1	0606500
6	6230	6601	111	8735	280542	280542	1	0606601
6	6230	6602	111	8735	288562	288562	1	0606602
6	6220	6701	83	7480	411809	411809	1	0606701
6	6220	6702	83	7480	407087	407087	1	0606702
6	6502	6801	59	5945	573846	573846	1	0606801
6	6502	6802	59	5945	411042	411042	1	0606802
6	6504	6900	59	5945	217448	217448	1	0606900
6	6501	7000	59	5945	252006	252006	1	0607000
6	6503	7100	59	5945	330398	330398	1	0607100
6	6504	7200	59	5945	379188	379188	1	0607200
6	6503	7300	59	5945	286144	286144	1	0607300
6	6502	7400	59	5945	257936	257936	1	0607400
6	6503	7501	59	5945	469800	469800	1	0607501
6	6503	7502	59	5945	544131	544131	1	0607502
6	6505	7601	59	5945	456860	456860	1	0607601
6	6505	7602	59	5945	438683	438683	1	0607602
6	6505	7603	59	5945	447549	447549	1	0607603
6	6501	7604	59	5945	475817	475817	1	0607604
6	6501	7605	59	5945	378489	378489	1	0607605
6	6504	7606	59	5945	546642	546642	1	0607606
6	6505	7607	59	5945	431032	431032	1	0607607
6	6601	7700	65	6780	249932	249932	1	0607700
6	6602	7801	65	6780	334941	334941	1	0607801
6	6602	7802	65	6780	430557	430557	1	0607802
6	6602	7900	65	6780	284762	284762	1	0607900
6	6601	8001	65	6780	731425	731425	1	0608001
6	6603	8002	65	6780	460764	460764	1	0608002
6	6602	8003	65	6780	441071	441071	1	0608003
6	6603	8004	65	6780	419636	419636	1	0608004
6	6603	8005	65	6780	383606	383606	1	0608005
6	6701	8101	73	7320	698975	698975	1	0608101
6	6702	8102	73	7320	345068	345068	1	0608102
6	6703	8103	73	7320	352076	352076	1	0608103
6	6702	8104	73	7320	549879	549879	1	0608104
6	6702	8105	73	7320	630417	630417	1	0608105
6	6703	8106	73	7320	295477	295477	1	0608106
6	6701	8107	73	7320	504375	504375	1	0608107
6	6703	8108	73	7320	678474	678474	1	0608108
6	6704	8109	73	7320	690636	690636	1	0608109
6	6704	8110	73	7320	375396	375396	1	0608110
6	6704	8111	73	7320	413508	413508	1	0608111
6	6704	8112	73	7320	490458	490458	1	0608112
6	6705	8113	73	7320	376828	376828	1	0608113
6	6705	8114	73	7320	506246	506246	1	0608114
6	6705	8115	73	7320	591841	591841	1	0608115
6	6705	8116	73	7320	546016	546016	1	0608116
6	6603	8200	25	9999	284722	284722	1	0608200
8	8101	101	69	2670	32309	209262	0.154394969	0800101
8	8101	101	77	2995	8497	209262	0.040604601	0800101
8	8101	101	45	9999	168456	209262	0.80500043	0800101
8	8101	102	69	2670	297146	297146	1	0800102
8	8102	103	77	2995	249606	249606	1	0800103
8	8101	200	69	2670	237304	237304	1	0800200
8	8101	300	123	3060	361872	361872	1	0800300
8	8102	400	11	9999	266982	266982	1	0800400
8	8102	501	101	6560	19523	206035	0.094755745	0800501
8	8102	501	3	9999	186512	206035	0.905244255	0800501
8	8103	502	101	6560	281928	281928	1	0800502
8	8102	600	7	9999	295862	295862	1	0800600
8	8103	700	37	9999	239304	239304	1	0800700
8	8201	801	13	1125	43022	285578	0.15064886	0800801
8	8201	801	59	2080	214398	285578	0.750751108	0800801
8	8201	801	19	9999	28158	285578	0.098600032	0800801
8	8201	802	13	1125	259765	259765	1	0800802
8	8201	803	13	1125	321124	321124	1	0800803
8	8201	804	13	1125	134431	274909	0.489001815	0800804
8	8201	804	1	2080	140478	274909	0.510998185	0800804
8	8203	805	1	2080	317946	317946	1	0800805
8	8203	806	1	2080	319987	319987	1	0800806
8	8203	807	1	2080	247910	247910	1	0800807
8	8204	808	1	2080	332442	332442	1	0800808
8	8204	809	1	2080	311448	311448	1	0800809
8	8204	810	1	2080	340806	340806	1	0800810
8	8204	811	5	2080	222797	222797	1	0800811
8	8202	812	31	2080	352218	352218	1	0800812
8	8202	813	31	2080	300267	300267	1	0800813
8	8202	814	31	2080	302730	302730	1	0800814
8	8202	815	5	2080	422545	422545	1	0800815
8	8202	816	31	2080	344955	344955	1	0800816
8	8203	817	1	2080	329166	329166	1	0800817
8	8205	818	59	2080	296261	296261	1	0800818
8	8205	819	59	2080	405945	405945	1	0800819
8	8205	820	5	2080	282651	282651	1	0800820
8	8205	821	35	2080	315585	315585	1	0800821
8	8205	822	35	2080	234270	234270	1	0800822
8	8103	901	41	1720	256443	256443	1	0800901
8	8104	902	41	1720	305424	305424	1	0800902
8	8104	903	41	1720	303138	303138	1	0800903
8	8104	904	41	1720	327753	327753	1	0800904
8	8104	905	41	1720	307668	307668	1	0800905
8	8103	1000	15	9999	201936	201936	1	0801000
9	9100	100	5	1930	104031	546579	0.190331132	0900100
9	9100	100	5	3280	111489	546579	0.203976003	0900100
9	9100	100	5	8880	125352	546579	0.229339217	0900100
9	9100	100	5	9999	205707	546579	0.376353647	0900100
9	9200	200	3	3280	445098	451134	0.986620383	0900200
9	9200	200	3	9999	6036	451134	0.013379617	0900200
9	9300	300	3	3280	312945	312945	1	0900300
9	9200	400	3	3280	464169	464169	1	0900400
9	9200	500	3	3280	323940	323940	1	0900500
9	9300	600	3	3280	321243	321243	1	0900600
9	9300	700	3	3280	333384	333384	1	0900700
9	9300	800	3	3280	364734	364734	1	0900800
9	9400	900	13	3280	407013	409092	0.994918014	0900900
9	9400	900	13	9999	2079	409092	0.005081986	0900900
9	9400	1000	15	3280	87615	327273	0.267712277	0901000
9	9400	1000	15	5520	57933	327273	0.177017352	0901000
9	9400	1000	15	9240	26634	327273	0.081381599	0901000
9	9400	1000	15	9999	155091	327273	0.473888772	0901000
9	9400	1100	11	3280	64374	386736	0.166454636	0901100
9	9400	1100	11	5520	314778	386736	0.813935088	0901100
9	9400	1100	11	9999	7584	386736	0.019610277	0901100
9	9400	1200	11	5520	384480	390528	0.984513274	0901200
9	9400	1200	11	9999	6048	390528	0.015486726	0901200
9	9500	1300	7	3280	313326	465213	0.673510843	0901300
9	9500	1300	7	5480	57336	465213	0.123246771	0901300
9	9500	1300	7	5520	31101	465213	0.066853248	0901300
9	9500	1300	7	9999	63450	465213	0.136389138	0901300
9	9100	1400	9	1160	45201	370617	0.121961486	0901400
9	9100	1400	9	5480	85629	370617	0.231044448	0901400
9	9100	1400	9	8880	239787	370617	0.646994067	0901400
9	9500	1500	9	5480	372915	372915	1	0901500
9	9500	1600	9	1160	139197	352005	0.395440406	0901600
9	9500	1600	9	5480	212808	352005	0.604559594	0901600
9	9500	1700	9	1160	156915	353694	0.443646203	0901700
9	9500	1700	9	5480	196779	353694	0.556353797	0901700
9	9500	1800	9	5480	330102	330102	1	0901800
9	9100	1900	9	8880	321813	321813	1	0901900
9	9500	2000	9	5480	370878	370878	1	0902000
9	9100	2100	1	1930	549909	549909	1	0902100
9	9600	2200	1	1160	618537	618537	1	0902200
9	9600	2300	1	8040	709419	709419	1	0902300
9	9600	2400	1	1160	418587	418587	1	0902400
9	9600	2500	1	8040	351249	351249	1	0902500
10	10100	101	3	9160	356182	356182	1	1000101
10	10100	102	3	9160	332497	332497	1	1000102
10	10100	103	3	9160	350261	350261	1	1000103
10	10100	104	3	9160	280751	280751	1	1000104
10	10100	200	1	2190	253394	253394	1	1000200
10	10100	300	5	9999	313276	313276	1	1000300
11	11100	101	1	8840	304734	304734	1	1100101
11	11100	102	1	8840	318477	318477	1	1100102
11	11100	103	1	8840	351603	351603	1	1100103
11	11100	104	1	8840	418842	418842	1	1100104
11	11100	105	1	8840	322521	322521	1	1100105
12	12010	101	33	6080	498061	498061	1	1200101
12	12010	102	33	6080	270928	270928	1	1200102
12	12010	200	113	6080	235486	235486	1	1200200
12	12020	300	91	2750	340996	340996	1	1200300
12	12020	400	59	9999	253786	253786	1	1200400
12	12020	500	5	6015	296434	296434	1	1200500
12	12030	600	13	9999	236362	236362	1	1200600
12	12030	701	73	8240	515346	515346	1	1200701
12	12030	702	39	8240	290178	290178	1	1200702
12	12040	800	29	9999	235814	235814	1	1200800
12	12040	900	3	9999	236604	236604	1	1200900
12	12040	1001	1	2900	323253	323253	1	1201001
12	12040	1002	1	2900	313014	313014	1	1201002
12	12051	1101	31	3600	260788	260788	1	1201101
12	12051	1102	31	3600	410625	410625	1	1201102
12	12051	1103	31	3600	317616	317616	1	1201103
12	12051	1104	31	3600	332463	332463	1	1201104
12	12051	1105	31	3600	313833	313833	1	1201105
12	12052	1106	31	3600	303024	303024	1	1201106
12	12052	1107	31	3600	470352	470352	1	1201107
12	12052	1200	109	3600	246270	246270	1	1201200
12	12052	1300	19	3600	281628	281628	1	1201300
12	12060	1400	35	2020	99664	240510	0.414386096	1201400
12	12060	1400	107	9999	140846	240510	0.585613904	1201400
12	12070	1501	83	5790	268070	268070	1	1201501
12	12070	1502	83	5790	449645	449645	1	1201502
12	12070	1600	17	9999	342860	342860	1	1201600
12	12081	1700	53	8280	261604	261604	1	1201700
12	12091	1801	69	5960	283916	283916	1	1201801
12	12091	1802	69	5960	277705	277705	1	1201802
12	12060	1901	127	2020	446990	446990	1	1201901
12	12060	1902	127	2020	341589	341589	1	1201902
12	12060	1903	127	2020	347201	347201	1	1201903
12	12091	2001	117	5960	422457	422457	1	1202001
12	12091	2002	117	5960	308038	308038	1	1202002
12	12091	2003	117	5960	258506	258506	1	1202003
12	12100	2101	9	4900	359979	359979	1	1202101
12	12100	2102	9	4900	265487	265487	1	1202102
12	12100	2103	9	4900	296470	296470	1	1202103
12	12100	2104	9	4900	211185	211185	1	1202104
12	12092	2201	95	5960	267928	267928	1	1202201
12	12093	2202	95	5960	479037	479037	1	1202202
12	12093	2203	95	5960	308929	308929	1	1202203
12	12092	2204	95	5960	404947	404947	1	1202204
12	12092	2205	95	5960	255382	255382	1	1202205
12	12092	2206	95	5960	406475	406475	1	1202206
12	12092	2207	95	5960	303435	303435	1	1202207
12	12093	2300	97	5960	344986	344986	1	1202300
12	12110	2401	105	3980	429844	429844	1	1202401
12	12110	2402	105	3980	347952	347952	1	1202402
12	12110	2403	105	3980	278508	278508	1	1202403
12	12110	2404	105	3980	282283	282283	1	1202404
12	12081	2501	101	8280	307506	307506	1	1202501
12	12081	2502	101	8280	306740	306740	1	1202502
12	12081	2503	101	8280	254829	254829	1	1202503
12	12082	2601	103	8280	249344	249344	1	1202601
12	12082	2602	103	8280	292544	292544	1	1202602
12	12082	2603	103	8280	333785	333785	1	1202603
12	12082	2604	103	8280	292644	292644	1	1202604
12	12083	2605	103	8280	330424	330424	1	1202605
12	12083	2606	103	8280	301684	301684	1	1202606
12	12083	2607	103	8280	377649	377649	1	1202607
12	12083	2608	103	8280	342273	342273	1	1202608
12	12084	2701	57	8280	415311	415311	1	1202701
12	12084	2702	57	8280	448692	448692	1	1202702
12	12084	2703	57	8280	324444	324444	1	1202703
12	12084	2704	57	8280	322767	322767	1	1202704
12	12085	2705	57	8280	260022	260022	1	1202705
12	12085	2706	57	8280	244775	244775	1	1202706
12	12085	2707	57	8280	386085	386085	1	1202707
12	12085	2708	57	8280	254519	254519	1	1202708
12	12140	2801	81	7510	305947	305947	1	1202801
12	12140	2802	81	7510	342922	342922	1	1202802
12	12140	2901	115	7510	377230	377230	1	1202901
12	12140	2902	115	7510	350098	350098	1	1202902
12	12150	3000	15	6580	283254	283254	1	1203000
12	12130	3100	27	9999	386598	386598	1	1203100
12	12120	3200	61	9999	297714	297714	1	1203200
12	12120	3300	111	2710	385390	385390	1	1203300
12	12120	3400	85	2710	253462	253462	1	1203400
12	12161	3501	99	8960	415267	415267	1	1203501
12	12161	3502	99	8960	358149	358149	1	1203502
12	12161	3503	99	8960	297841	297841	1	1203503
12	12161	3504	99	8960	317382	317382	1	1203504
12	12162	3505	99	8960	383359	383359	1	1203505
12	12162	3506	99	8960	303658	303658	1	1203506
12	12162	3507	99	8960	236557	236557	1	1203507
12	12162	3508	99	8960	269182	269182	1	1203508
12	12162	3509	99	8960	369422	369422	1	1203509
12	12171	3601	11	2680	265902	265902	1	1203601
12	12171	3602	11	2680	219121	219121	1	1203602
12	12171	3603	11	2680	212002	212002	1	1203603
12	12171	3604	11	2680	313939	313939	1	1203604
12	12172	3605	11	2680	422305	422305	1	1203605
12	12172	3606	11	2680	442637	442637	1	1203606
12	12172	3607	11	2680	249752	249752	1	1203607
12	12172	3608	11	2680	426270	426270	1	1203608
12	12173	3609	11	2680	310049	310049	1	1203609
12	12173	3610	11	2680	347508	347508	1	1203610
12	12173	3611	11	2680	390267	390267	1	1203611
12	12173	3612	11	2680	215398	215398	1	1203612
12	12173	3613	11	2680	371085	371085	1	1203613
12	12130	3701	21	5345	334076	334076	1	1203701
12	12130	3702	21	5345	314038	314038	1	1203702
12	12150	3800	71	2700	204572	204572	1	1203800
12	12150	3901	71	2700	262239	262239	1	1203901
12	12150	3902	71	2700	216891	216891	1	1203902
12	12150	3903	71	2700	300841	300841	1	1203903
12	12181	4001	86	5000	245955	245955	1	1204001
12	12181	4002	86	5000	230953	230953	1	1204002
12	12181	4003	86	5000	245245	245245	1	1204003
12	12181	4004	86	5000	355335	355335	1	1204004
12	12182	4005	86	5000	383792	383792	1	1204005
12	12182	4006	86	5000	258876	258876	1	1204006
12	12182	4007	86	5000	372149	372149	1	1204007
12	12182	4008	86	5000	269163	269163	1	1204008
12	12183	4009	86	5000	303570	303570	1	1204009
12	12183	4010	86	5000	319655	319655	1	1204010
12	12183	4011	86	5000	475950	475950	1	1204011
12	12183	4012	86	5000	305893	305893	1	1204012
12	12184	4013	86	5000	300282	300282	1	1204013
12	12184	4014	86	5000	277246	277246	1	1204014
12	12184	4015	86	5000	356384	356384	1	1204015
12	12184	4016	86	5000	218568	218568	1	1204016
12	12185	4017	86	5000	234620	234620	1	1204017
